date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:03:52	1258/1258	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:4ec1a2d51339c1f15efe8ca57ff82fed	https://oldiesoldies.com/products/puffy-top-linen.oembed	/Users/kenhung/tt/tttt/oldiesoldies.com/products/puffy-top-linen.oembed	(from https://oldiesoldies.com/collections/frontpage/products/puffy-top-linen)
22:03:54	89160/89160	---MCZ	200	added ('OK')	text/html	etag:cacheable:410ef036c336da6327f1cf0953ad3a81	https://oldiesoldies.com/products/ruffly-volume-skirt	/Users/kenhung/tt/tttt/oldiesoldies.com/products/ruffly-volume-skirt.html	(from https://oldiesoldies.com/collections/frontpage/products/ruffly-volume-skirt)
22:03:54	1381/1381	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:71ae98b0f59ef0af80c0880ad7003f01	https://oldiesoldies.com/products/ruffly-volume-skirt.oembed	/Users/kenhung/tt/tttt/oldiesoldies.com/products/ruffly-volume-skirt.oembed	(from https://oldiesoldies.com/collections/frontpage/products/ruffly-volume-skirt)
22:03:56	105039/105039	---MCZ	200	added ('OK')	text/html	etag:cacheable:85fd9c754d50e57a795d17a1f51a715d	https://oldiesoldies.com/collections/jute-bags?page=1	/Users/kenhung/tt/tttt/oldiesoldies.com/collections/jute-bags2679.html	(from https://oldiesoldies.com/collections/jute-bags?page=2)
22:03:57	92468/92468	---MCZ	200	added ('OK')	text/html	etag:cacheable:be4cf43c11f3ee530ca9e3efbae63595	https://oldiesoldies.com/collections/jute-bags?page=3	/Users/kenhung/tt/tttt/oldiesoldies.com/collections/jute-bags9ba9.html	(from https://oldiesoldies.com/collections/jute-bags?page=2)
22:03:57	64581/64581	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:73c1855ca1152d2f1273e2d688fdd526	https://oldiesoldies.com/collections/jute-bags.oembed?page=2	/Users/kenhung/tt/tttt/oldiesoldies.com/collections/jute-bags4658.oembed	(from https://oldiesoldies.com/collections/jute-bags?page=2)
22:03:59	85485/85485	---MCZ	200	added ('OK')	text/html	etag:cacheable:4bac4690314dbdfaa8f1c98b2b94e534	https://oldiesoldies.com/collections/jute-bags/products/jute-bag-in-natural-colour-medium-size	/Users/kenhung/tt/tttt/oldiesoldies.com/collections/jute-bags/products/jute-bag-in-natural-colour-medium-size.html	(from https://oldiesoldies.com/collections/jute-bags?page=2)
22:04:00	95461/95461	---MCZ	200	added ('OK')	text/html	etag:cacheable:7ec238fe965d341c408ab0a30d9ec4ec	https://oldiesoldies.com/collections/jute-bags/products/handwoven-drawstring-mini-bucket-bag-brown	/Users/kenhung/tt/tttt/oldiesoldies.com/collections/jute-bags/products/handwoven-drawstring-mini-bucket-bag-brown.html	(from https://oldiesoldies.com/collections/jute-bags?page=2)
22:04:01	97346/97346	---MCZ	200	added ('OK')	text/html	etag:cacheable:b2d6666370dd6b4d866e8f26628a01d2	https://oldiesoldies.com/collections/jute-bags/products/handwoven-drawstring-mini-bucket-bag	/Users/kenhung/tt/tttt/oldiesoldies.com/collections/jute-bags/products/handwoven-drawstring-mini-bucket-bag.html	(from https://oldiesoldies.com/collections/jute-bags?page=2)
22:04:02	108768/108768	---MCZ	200	added ('OK')	text/html	etag:cacheable:ea616aa5c9bb1af5b55e02d6284b7461	https://oldiesoldies.com/collections/jute-bags/products/handwoven-drawstring-mini-bucket-bag-beige	/Users/kenhung/tt/tttt/oldiesoldies.com/collections/jute-bags/products/handwoven-drawstring-mini-bucket-bag-beige.html	(from https://oldiesoldies.com/collections/jute-bags?page=2)
22:04:03	149212/149212	---MCZ	200	added ('OK')	text/html	etag:cacheable:7f177df2d3d72bb5412c19dfab58443a	https://oldiesoldies.com/collections/jute-bags/products/flower-coin-case	/Users/kenhung/tt/tttt/oldiesoldies.com/collections/jute-bags/products/flower-coin-case.html	(from https://oldiesoldies.com/collections/jute-bags?page=2)
22:04:04	73397/73397	---MCZ	200	added ('OK')	text/html	etag:cacheable:133218c235e39ffe1cb5cf2e98ecb1d2	https://oldiesoldies.com/collections/jute-bags/products/jute-striped-string-bag-large	/Users/kenhung/tt/tttt/oldiesoldies.com/collections/jute-bags/products/jute-striped-string-bag-large.html	(from https://oldiesoldies.com/collections/jute-bags?page=2)
22:04:05	79920/79920	---MCZ	200	added ('OK')	text/html	etag:cacheable:158a0b7a5403181648df0e4adfe29eac	https://oldiesoldies.com/collections/jute-bags/products/stripped-pattern-jute-bag	/Users/kenhung/tt/tttt/oldiesoldies.com/collections/jute-bags/products/stripped-pattern-jute-bag.html	(from https://oldiesoldies.com/collections/jute-bags?page=2)
22:04:06	86873/86873	---MCZ	200	added ('OK')	text/html	etag:cacheable:6325534d4ebdc89d5b349a460184c627	https://oldiesoldies.com/collections/jute-bags/products/striped-jute-market-bag	/Users/kenhung/tt/tttt/oldiesoldies.com/collections/jute-bags/products/striped-jute-market-bag.html	(from https://oldiesoldies.com/collections/jute-bags?page=2)
22:04:07	98641/98641	---MCZ	200	added ('OK')	text/html	etag:cacheable:4a2a57f5709a8be039e59209a342c2ab	https://oldiesoldies.com/collections/jute-bags/products/strapped-jute-bag	/Users/kenhung/tt/tttt/oldiesoldies.com/collections/jute-bags/products/strapped-jute-bag.html	(from https://oldiesoldies.com/collections/jute-bags?page=2)
22:04:08	98894/98894	---MCZ	200	added ('OK')	text/html	etag:cacheable:b0a7fb5b529b3bf60dc6945de8bd90db	https://oldiesoldies.com/collections/jute-bags/products/round-jute-bag	/Users/kenhung/tt/tttt/oldiesoldies.com/collections/jute-bags/products/round-jute-bag.html	(from https://oldiesoldies.com/collections/jute-bags?page=2)
22:04:09	81552/81552	---MCZ	200	added ('OK')	text/html	etag:cacheable:44707b8978e37b61a6d7815d8fde21bf	https://oldiesoldies.com/collections/jute-bags/products/nerdy-duck-from-nepal	/Users/kenhung/tt/tttt/oldiesoldies.com/collections/jute-bags/products/nerdy-duck-from-nepal.html	(from https://oldiesoldies.com/collections/jute-bags?page=2)
22:04:10	75536/75536	---MCZ	200	added ('OK')	text/html	etag:cacheable:68eea48d833f4da3b0c35175d10e46ee	https://oldiesoldies.com/collections/jute-bags/products/fat-cat-from-nepal	/Users/kenhung/tt/tttt/oldiesoldies.com/collections/jute-bags/products/fat-cat-from-nepal.html	(from https://oldiesoldies.com/collections/jute-bags?page=2)
22:04:11	84691/84691	---MCZ	200	added ('OK')	text/html	etag:cacheable:a9809385ab3a13006ca4051d330fb900	https://oldiesoldies.com/products/super-chic-jute-bag	/Users/kenhung/tt/tttt/oldiesoldies.com/products/super-chic-jute-bag.html	(from https://oldiesoldies.com/collections/jute-bags/products/super-chic-jute-bag)
22:04:11	1677/1677	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:9d27275f70a969e917eca9038e0dcd3c	https://oldiesoldies.com/products/super-chic-jute-bag.oembed	/Users/kenhung/tt/tttt/oldiesoldies.com/products/super-chic-jute-bag.oembed	(from https://oldiesoldies.com/collections/jute-bags/products/super-chic-jute-bag)
22:04:12	47802/47802	---MCZ	404	error ('Not%20Found')	text/html	etag:cacheable:c12e871ac71f8908df835dd6075fe0bc	https://oldiesoldies.com/collections/jute-bags/products/GET	/Users/kenhung/tt/tttt/oldiesoldies.com/collections/jute-bags/products/GET	(from https://oldiesoldies.com/collections/jute-bags/products/super-chic-jute-bag)
22:04:13	47802/47802	---MCZ	404	error ('Not%20Found')	text/html	etag:cacheable:c12e871ac71f8908df835dd6075fe0bc	https://oldiesoldies.com/collections/jute-bags/products/POST	/Users/kenhung/tt/tttt/oldiesoldies.com/collections/jute-bags/products/POST	(from https://oldiesoldies.com/collections/jute-bags/products/super-chic-jute-bag)
22:04:15	95560/95560	---MCZ	200	added ('OK')	text/html	etag:cacheable:2bc1255d70197e647430fa15ac8146f6	https://oldiesoldies.com/products/natural-jute-bag	/Users/kenhung/tt/tttt/oldiesoldies.com/products/natural-jute-bag.html	(from https://oldiesoldies.com/collections/jute-bags/products/natural-jute-bag)
22:04:15	1622/1622	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:943e356de75c0e1dc759bdcb2f4ec6cd	https://oldiesoldies.com/products/natural-jute-bag.oembed	/Users/kenhung/tt/tttt/oldiesoldies.com/products/natural-jute-bag.oembed	(from https://oldiesoldies.com/collections/jute-bags/products/natural-jute-bag)
22:04:17	99579/99579	---MCZ	200	added ('OK')	text/html	etag:cacheable:552a4cc3a3e6047b6ffb238788d346e9	https://oldiesoldies.com/products/straped-market-bag-2-colours	/Users/kenhung/tt/tttt/oldiesoldies.com/products/straped-market-bag-2-colours.html	(from https://oldiesoldies.com/collections/jute-bags/products/straped-market-bag-2-colours)
22:04:17	3528/3528	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:3ed1d09215b1a3a051415c50621138cb	https://oldiesoldies.com/products/straped-market-bag-2-colours.oembed	/Users/kenhung/tt/tttt/oldiesoldies.com/products/straped-market-bag-2-colours.oembed	(from https://oldiesoldies.com/collections/jute-bags/products/straped-market-bag-2-colours)
22:04:19	88729/88729	---MCZ	200	added ('OK')	text/html	etag:cacheable:a464f67db9e77ca9fd06119209bfbe68	https://oldiesoldies.com/products/round-base-bucket-bag	/Users/kenhung/tt/tttt/oldiesoldies.com/products/round-base-bucket-bag.html	(from https://oldiesoldies.com/collections/jute-bags/products/round-base-bucket-bag)
22:04:20	1250/1250	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:351120ca24794980d4bd3f36fe6d4d19	https://oldiesoldies.com/products/round-base-bucket-bag.oembed	/Users/kenhung/tt/tttt/oldiesoldies.com/products/round-base-bucket-bag.oembed	(from https://oldiesoldies.com/collections/jute-bags/products/round-base-bucket-bag)
22:04:21	80209/80209	---MCZ	200	added ('OK')	text/html	etag:cacheable:7df83bc6d25d89b0eec458061944dcf7	https://oldiesoldies.com/products/border-bag-olive-grey	/Users/kenhung/tt/tttt/oldiesoldies.com/products/border-bag-olive-grey.html	(from https://oldiesoldies.com/collections/jute-bags/products/border-bag-olive-grey)
22:04:21	1844/1844	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:e27e249724172ea2d48e9f44e562abcc	https://oldiesoldies.com/products/border-bag-olive-grey.oembed	/Users/kenhung/tt/tttt/oldiesoldies.com/products/border-bag-olive-grey.oembed	(from https://oldiesoldies.com/collections/jute-bags/products/border-bag-olive-grey)
22:04:23	79956/79956	---MCZ	200	added ('OK')	text/html	etag:cacheable:11fd75a2493e8f76bea4fb724a84d8a0	https://oldiesoldies.com/products/border-bag-black-natural	/Users/kenhung/tt/tttt/oldiesoldies.com/products/border-bag-black-natural.html	(from https://oldiesoldies.com/collections/jute-bags/products/border-bag-black-natural)
22:04:24	1853/1853	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:8a633820dd958056f3d309a904ab6986	https://oldiesoldies.com/products/border-bag-black-natural.oembed	/Users/kenhung/tt/tttt/oldiesoldies.com/products/border-bag-black-natural.oembed	(from https://oldiesoldies.com/collections/jute-bags/products/border-bag-black-natural)
22:04:25	93147/93147	---MCZ	200	added ('OK')	text/html	etag:cacheable:39ac4d34bbe9941a6a980ed54af15777	https://oldiesoldies.com/products/fringe-bag	/Users/kenhung/tt/tttt/oldiesoldies.com/products/fringe-bag.html	(from https://oldiesoldies.com/collections/jute-bags/products/fringe-bag)
22:04:26	1391/1391	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:4e13685de83ddfa0518b2f613eef0cc1	https://oldiesoldies.com/products/fringe-bag.oembed	/Users/kenhung/tt/tttt/oldiesoldies.com/products/fringe-bag.oembed	(from https://oldiesoldies.com/collections/jute-bags/products/fringe-bag)
22:04:27	95511/95511	---MCZ	200	added ('OK')	text/html	etag:cacheable:0b02dcbc54e8662a38bf801ab4c0b12c	https://oldiesoldies.com/products/round-handle-bag	/Users/kenhung/tt/tttt/oldiesoldies.com/products/round-handle-bag.html	(from https://oldiesoldies.com/collections/jute-bags/products/round-handle-bag)
22:04:27	1772/1772	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:171149fbfece453831f108873ffcec20	https://oldiesoldies.com/products/round-handle-bag.oembed	/Users/kenhung/tt/tttt/oldiesoldies.com/products/round-handle-bag.oembed	(from https://oldiesoldies.com/collections/jute-bags/products/round-handle-bag)
22:04:29	69051/69051	---MCZ	200	added ('OK')	text/html	etag:cacheable:ef2f5d376464801721b1ee3b74183a5c	https://oldiesoldies.com/products/poppies-bag-l-size	/Users/kenhung/tt/tttt/oldiesoldies.com/products/poppies-bag-l-size.html	(from https://oldiesoldies.com/collections/jute-bags/products/poppies-bag-l-size)
22:04:29	1687/1687	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:99fb6372094962343dc746988ccfe07a	https://oldiesoldies.com/products/poppies-bag-l-size.oembed	/Users/kenhung/tt/tttt/oldiesoldies.com/products/poppies-bag-l-size.oembed	(from https://oldiesoldies.com/collections/jute-bags/products/poppies-bag-l-size)
22:04:31	68925/68925	---MCZ	200	added ('OK')	text/html	etag:cacheable:b25fcec67c11cc7f91d74578c53cf3e0	https://oldiesoldies.com/products/poppies-bag	/Users/kenhung/tt/tttt/oldiesoldies.com/products/poppies-bag.html	(from https://oldiesoldies.com/collections/jute-bags/products/poppies-bag)
22:04:32	1669/1669	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:90c823a1193d996a657d6d0d362ff43e	https://oldiesoldies.com/products/poppies-bag.oembed	/Users/kenhung/tt/tttt/oldiesoldies.com/products/poppies-bag.oembed	(from https://oldiesoldies.com/collections/jute-bags/products/poppies-bag)
22:04:33	140519/140519	---MCZ	200	added ('OK')	text/html	etag:cacheable:9acda5ab2c23ce670adc72a45da8aed8	https://oldiesoldies.com/products/jute-market-bag-in-mixed-colours-7-colours	/Users/kenhung/tt/tttt/oldiesoldies.com/products/jute-market-bag-in-mixed-colours-7-colours.html	(from https://oldiesoldies.com/collections/jute-bags/products/jute-market-bag-in-mixed-colours-7-colours)
22:04:34	2179/2179	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:212effe6752bd75db278c3866dfa924e	https://oldiesoldies.com/products/jute-market-bag-in-mixed-colours-7-colours.oembed	/Users/kenhung/tt/tttt/oldiesoldies.com/products/jute-market-bag-in-mixed-colours-7-colours.oembed	(from https://oldiesoldies.com/collections/jute-bags/products/jute-market-bag-in-mixed-colours-7-colours)
22:04:35	78368/78368	---MCZ	200	added ('OK')	text/html	etag:cacheable:9aaef8dc2f581e7eb6f34d574bf683c8	https://oldiesoldies.com/products/jute-bag-in-natural-colour	/Users/kenhung/tt/tttt/oldiesoldies.com/products/jute-bag-in-natural-colour.html	(from https://oldiesoldies.com/collections/jute-bags/products/jute-bag-in-natural-colour)
22:04:40	1644/1644	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:16c85d5a58d28760856ba159c976e308	https://oldiesoldies.com/products/jute-bag-in-natural-colour.oembed	/Users/kenhung/tt/tttt/oldiesoldies.com/products/jute-bag-in-natural-colour.oembed	(from https://oldiesoldies.com/collections/jute-bags/products/jute-bag-in-natural-colour)
22:04:41	106109/106109	---MCZ	200	added ('OK')	text/html	etag:cacheable:440b263dd3e4c91b104dd7aadef7e648	https://oldiesoldies.com/collections/select?page=1	/Users/kenhung/tt/tttt/oldiesoldies.com/collections/select2679.html	(from https://oldiesoldies.com/collections/select?page=2)
22:04:42	106430/106430	---MCZ	200	added ('OK')	text/html	etag:cacheable:e6cd19b3c61eedd94c7170639875bef6	https://oldiesoldies.com/collections/select?page=3	/Users/kenhung/tt/tttt/oldiesoldies.com/collections/select9ba9.html	(from https://oldiesoldies.com/collections/select?page=2)
22:04:43	81869/81869	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:6dbf2311882ea941cde2b2e9a3722ada	https://oldiesoldies.com/collections/select.oembed?page=2	/Users/kenhung/tt/tttt/oldiesoldies.com/collections/select4658.oembed	(from https://oldiesoldies.com/collections/select?page=2)
22:04:44	72799/72799	---MCZ	200	added ('OK')	text/html	etag:cacheable:8e7352ad58d8daf499db864acf3662cc	https://oldiesoldies.com/collections/select/products/turquoise-925-silver-ring-thinner	/Users/kenhung/tt/tttt/oldiesoldies.com/collections/select/products/turquoise-925-silver-ring-thinner.html	(from https://oldiesoldies.com/collections/select?page=2)
22:04:45	79588/79588	---MCZ	200	added ('OK')	text/html	etag:cacheable:b631addd93b2c241d8862f147c085179	https://oldiesoldies.com/collections/select/products/labradorite-925-silver-ring%e7%9a%84%e5%89%af%e6%9c%ac	/Users/kenhung/tt/tttt/oldiesoldies.com/collections/select/products/labradorite-925-silver-ring%e7%9a%84%e5%89%af%e6%9c%ac.html	(from https://oldiesoldies.com/collections/select?page=2)
22:04:46	75100/75100	---MCZ	200	added ('OK')	text/html	etag:cacheable:29791940eb416be78e66e7a5c5fa6520	https://oldiesoldies.com/collections/select/products/labradorite-925-silver-ring-2	/Users/kenhung/tt/tttt/oldiesoldies.com/collections/select/products/labradorite-925-silver-ring-2.html	(from https://oldiesoldies.com/collections/select?page=2)
22:04:50	79188/79188	---MCZ	200	added ('OK')	text/html	etag:cacheable:1077e6df2aff8070468ba93dc509fbd0	https://oldiesoldies.com/collections/select/products/labradorite-925-silver-ring-1	/Users/kenhung/tt/tttt/oldiesoldies.com/collections/select/products/labradorite-925-silver-ring-1.html	(from https://oldiesoldies.com/collections/select?page=2)
22:04:56	86055/86055	---MCZ	200	added ('OK')	text/html	etag:cacheable:ca1c9f91aa21932bd06f5bf58295aab5	https://oldiesoldies.com/collections/select/products/rainbow-moonstone-cubic-zirconia-925-silver-ring	/Users/kenhung/tt/tttt/oldiesoldies.com/collections/select/products/rainbow-moonstone-cubic-zirconia-925-silver-ring.html	(from https://oldiesoldies.com/collections/select?page=2)
22:04:57	84912/84912	---MCZ	200	added ('OK')	text/html	etag:cacheable:10faab11af0429ce0ce88f3767091d9b	https://oldiesoldies.com/collections/select/products/rhodochrosite-925-silver-ring	/Users/kenhung/tt/tttt/oldiesoldies.com/collections/select/products/rhodochrosite-925-silver-ring.html	(from https://oldiesoldies.com/collections/select?page=2)
22:04:58	80262/80262	---MCZ	200	added ('OK')	text/html	etag:cacheable:f0afd560587db32c22018b5485431aff	https://oldiesoldies.com/collections/select/products/picture-jasper-925-silver-ring	/Users/kenhung/tt/tttt/oldiesoldies.com/collections/select/products/picture-jasper-925-silver-ring.html	(from https://oldiesoldies.com/collections/select?page=2)
22:05:02	80579/80579	---MCZ	200	added ('OK')	text/html	etag:cacheable:8aa61b25f9d17bd5a5fb2f6a72f93908	https://oldiesoldies.com/collections/select/products/crystal-drop-925-silver-ring	/Users/kenhung/tt/tttt/oldiesoldies.com/collections/select/products/crystal-drop-925-silver-ring.html	(from https://oldiesoldies.com/collections/select?page=2)
22:05:03	74561/74561	---MCZ	200	added ('OK')	text/html	etag:cacheable:997da25e9ac4c257caf7963d0153e6c3	https://oldiesoldies.com/collections/select/products/labradorite-925-silver-ring	/Users/kenhung/tt/tttt/oldiesoldies.com/collections/select/products/labradorite-925-silver-ring.html	(from https://oldiesoldies.com/collections/select?page=2)
22:05:04	82559/82559	---MCZ	200	added ('OK')	text/html	etag:cacheable:e9fe6ef081953e04c080a98995c7be36	https://oldiesoldies.com/collections/select/products/moonstone-925-silver-band-ring	/Users/kenhung/tt/tttt/oldiesoldies.com/collections/select/products/moonstone-925-silver-band-ring.html	(from https://oldiesoldies.com/collections/select?page=2)
22:05:05	86367/86367	---MCZ	200	added ('OK')	text/html	etag:cacheable:de3291850a714c940f62b2a5dda0cc56	https://oldiesoldies.com/collections/select/products/plain-925-silver-ring	/Users/kenhung/tt/tttt/oldiesoldies.com/collections/select/products/plain-925-silver-ring.html	(from https://oldiesoldies.com/collections/select?page=2)
22:05:06	82253/82253	---MCZ	200	added ('OK')	text/html	etag:cacheable:2d2c3ad5b6e98bec7765744993af04ec	https://oldiesoldies.com/collections/select/products/rhodo-crosite-925-silver-ring	/Users/kenhung/tt/tttt/oldiesoldies.com/collections/select/products/rhodo-crosite-925-silver-ring.html	(from https://oldiesoldies.com/collections/select?page=2)
22:05:07	845/845	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:5699ef83ffe2ed0365c356153716429f	https://oldiesoldies.com/products/amethyst-square-stone-925-silver-ring.oembed	/Users/kenhung/tt/tttt/oldiesoldies.com/products/amethyst-square-stone-925-silver-ring.oembed	(from https://oldiesoldies.com/collections/select/products/amethyst-square-stone-925-silver-ring)
22:05:07	47802/47802	---MCZ	404	error ('Not%20Found')	text/html	etag:cacheable:c12e871ac71f8908df835dd6075fe0bc	https://oldiesoldies.com/collections/select/products/GET	/Users/kenhung/tt/tttt/oldiesoldies.com/collections/select/products/GET	(from https://oldiesoldies.com/collections/select/products/amethyst-square-stone-925-silver-ring)
22:05:08	47802/47802	---MCZ	404	error ('Not%20Found')	text/html	etag:cacheable:c12e871ac71f8908df835dd6075fe0bc	https://oldiesoldies.com/collections/select/products/POST	/Users/kenhung/tt/tttt/oldiesoldies.com/collections/select/products/POST	(from https://oldiesoldies.com/collections/select/products/amethyst-square-stone-925-silver-ring)
22:05:10	869/869	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:1e5ebccbf0f514eed5aa83eee7354ad5	https://oldiesoldies.com/products/amethyst-raw-finish-925-silver-irregular-ring.oembed	/Users/kenhung/tt/tttt/oldiesoldies.com/products/amethyst-raw-finish-925-silver-irregular-ring.oembed	(from https://oldiesoldies.com/collections/select/products/amethyst-raw-finish-925-silver-irregular-ring)
22:05:11	75256/75256	---MCZ	200	added ('OK')	text/html	etag:cacheable:cc52e789437ca70e4596fd945242f113	https://oldiesoldies.com/products/peridot-raw-finish-925-silver-irregular-ring	/Users/kenhung/tt/tttt/oldiesoldies.com/products/peridot-raw-finish-925-silver-irregular-ring.html	(from https://oldiesoldies.com/collections/select/products/peridot-raw-finish-925-silver-irregular-ring)
22:05:11	863/863	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:ea9bee5320a4d4d555d71b84752d71bf	https://oldiesoldies.com/products/peridot-raw-finish-925-silver-irregular-ring.oembed	/Users/kenhung/tt/tttt/oldiesoldies.com/products/peridot-raw-finish-925-silver-irregular-ring.oembed	(from https://oldiesoldies.com/collections/select/products/peridot-raw-finish-925-silver-irregular-ring)
22:05:13	72393/72393	---MCZ	200	added ('OK')	text/html	etag:cacheable:4e6c4b11f2a67f49183854bf2538c242	https://oldiesoldies.com/products/blue-topaz-raw-finish-925-silver-irregular-ring	/Users/kenhung/tt/tttt/oldiesoldies.com/products/blue-topaz-raw-finish-925-silver-irregular-ring.html	(from https://oldiesoldies.com/collections/select/products/blue-topaz-raw-finish-925-silver-irregular-ring)
22:05:13	875/875	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:07b1a115b61bff7da3d9ab46a8df2ddb	https://oldiesoldies.com/products/blue-topaz-raw-finish-925-silver-irregular-ring.oembed	/Users/kenhung/tt/tttt/oldiesoldies.com/products/blue-topaz-raw-finish-925-silver-irregular-ring.oembed	(from https://oldiesoldies.com/collections/select/products/blue-topaz-raw-finish-925-silver-irregular-ring)
22:05:15	79121/79121	---MCZ	200	added ('OK')	text/html	etag:cacheable:3a8dd412398ccc84cc35c582e864bda4	https://oldiesoldies.com/products/oval-crystal-925-silver-ring	/Users/kenhung/tt/tttt/oldiesoldies.com/products/oval-crystal-925-silver-ring.html	(from https://oldiesoldies.com/collections/select/products/oval-crystal-925-silver-ring)
22:05:16	924/924	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:418ff47f620cf814766ad7ffefab0843	https://oldiesoldies.com/products/oval-crystal-925-silver-ring.oembed	/Users/kenhung/tt/tttt/oldiesoldies.com/products/oval-crystal-925-silver-ring.oembed	(from https://oldiesoldies.com/collections/select/products/oval-crystal-925-silver-ring)
22:05:17	70062/70062	---MCZ	200	added ('OK')	text/html	etag:cacheable:764a185bdf12a76675c37141726fb4e7	https://oldiesoldies.com/products/black-onyx-925-silver-bubble-ring	/Users/kenhung/tt/tttt/oldiesoldies.com/products/black-onyx-925-silver-bubble-ring.html	(from https://oldiesoldies.com/collections/select/products/black-onyx-925-silver-bubble-ring)
22:05:17	1012/1012	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:755fa3a70a77cfb9ce630b41204e75ce	https://oldiesoldies.com/products/black-onyx-925-silver-bubble-ring.oembed	/Users/kenhung/tt/tttt/oldiesoldies.com/products/black-onyx-925-silver-bubble-ring.oembed	(from https://oldiesoldies.com/collections/select/products/black-onyx-925-silver-bubble-ring)
22:05:19	81488/81488	---MCZ	200	added ('OK')	text/html	etag:cacheable:fa408e72d240f0473ccf1c910fb91855	https://oldiesoldies.com/products/rose-quartz-925-silver-bubble-ring	/Users/kenhung/tt/tttt/oldiesoldies.com/products/rose-quartz-925-silver-bubble-ring.html	(from https://oldiesoldies.com/collections/select/products/rose-quartz-925-silver-bubble-ring)
22:05:19	1141/1141	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:f5a5f7d892b32eaa54a18e0ecad94172	https://oldiesoldies.com/products/rose-quartz-925-silver-bubble-ring.oembed	/Users/kenhung/tt/tttt/oldiesoldies.com/products/rose-quartz-925-silver-bubble-ring.oembed	(from https://oldiesoldies.com/collections/select/products/rose-quartz-925-silver-bubble-ring)
22:05:21	70115/70115	---MCZ	200	added ('OK')	text/html	etag:cacheable:cb7490370a5950ab405114eb8a9b1b04	https://oldiesoldies.com/products/rainbow-moonstone-925-silver-bubble-ring	/Users/kenhung/tt/tttt/oldiesoldies.com/products/rainbow-moonstone-925-silver-bubble-ring.html	(from https://oldiesoldies.com/collections/select/products/rainbow-moonstone-925-silver-bubble-ring)
22:05:22	966/966	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:c87fe31a05623bbbcfba31bea5fb5b10	https://oldiesoldies.com/products/rainbow-moonstone-925-silver-bubble-ring.oembed	/Users/kenhung/tt/tttt/oldiesoldies.com/products/rainbow-moonstone-925-silver-bubble-ring.oembed	(from https://oldiesoldies.com/collections/select/products/rainbow-moonstone-925-silver-bubble-ring)
22:05:23	79275/79275	---MCZ	200	added ('OK')	text/html	etag:cacheable:50bbddae51bcbae580663733946c79a3	https://oldiesoldies.com/products/labradorite-925-silver-cigar-band-ring	/Users/kenhung/tt/tttt/oldiesoldies.com/products/labradorite-925-silver-cigar-band-ring.html	(from https://oldiesoldies.com/collections/select/products/labradorite-925-silver-cigar-band-ring)
22:05:24	952/952	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:6172b54ed1c659878d23533d7677be3a	https://oldiesoldies.com/products/labradorite-925-silver-cigar-band-ring.oembed	/Users/kenhung/tt/tttt/oldiesoldies.com/products/labradorite-925-silver-cigar-band-ring.oembed	(from https://oldiesoldies.com/collections/select/products/labradorite-925-silver-cigar-band-ring)
22:05:25	81737/81737	---MCZ	200	added ('OK')	text/html	etag:cacheable:0e49a502ae73fad42a66c18cb57edc55	https://oldiesoldies.com/products/black-onyx-925-silver-cigar-band-ring	/Users/kenhung/tt/tttt/oldiesoldies.com/products/black-onyx-925-silver-cigar-band-ring.html	(from https://oldiesoldies.com/collections/select/products/black-onyx-925-silver-cigar-band-ring)
22:05:26	1131/1131	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:5e4525c745d2662689b63ae1ee53492b	https://oldiesoldies.com/products/black-onyx-925-silver-cigar-band-ring.oembed	/Users/kenhung/tt/tttt/oldiesoldies.com/products/black-onyx-925-silver-cigar-band-ring.oembed	(from https://oldiesoldies.com/collections/select/products/black-onyx-925-silver-cigar-band-ring)
